input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1631;1;0;0;1;1;1;2021-02-24T16:45:43.008Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:45:44.033Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:45:45.003Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:45:46.006Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:45:47.037Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:45:48.012Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:45:49.003Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:45:50.004Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:45:51.004Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:45:52.001Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:45:53.121Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:45:54.016Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:45:55.047Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:45:56.015Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:45:57.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:45:58.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:45:59.080Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:00.019Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:01.001Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:46:02.126Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:03.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:04.003Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:05.018Z;
1;1561;1;0;0;1;1;1;2021-02-24T16:46:06.001Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:07.013Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:46:08.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:46:09.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:46:10.015Z;
1;1631;1;0;0;1;0;1;2021-02-24T16:46:12.067Z;
1;1631;1;0;0;1;0;1;2021-02-24T16:46:13.002Z;
1;1633;1;0;0;1;0;1;2021-02-24T16:46:14.004Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:46:15.013Z;
1;1631;1;0;0;1;0;1;2021-02-24T16:46:16.026Z;
1;1633;1;0;0;1;0;1;2021-02-24T16:46:17.006Z;
1;1629;1;0;0;1;0;1;2021-02-24T16:46:18.023Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:46:19.034Z;
1;1629;1;0;0;1;0;1;2021-02-24T16:46:20.045Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:21.018Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:22.014Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:23.026Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:24.043Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:25.005Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:26.006Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:27.027Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:28.107Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:29.002Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:30.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:31.028Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:32.019Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:33.008Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:46:34.017Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:35.037Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:36.042Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:37.013Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:38.012Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:39.007Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:40.019Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:41.002Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:42.001Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:43.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:44.026Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:46:45.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:46.008Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:47.009Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:48.024Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:49.037Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:46:50.007Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:51.021Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:52.004Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:53.051Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:46:54.018Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:46:55.017Z;
