input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1615;1;0;0;1;1;1;2021-02-24T16:57:57.005Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:57:58.026Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:57:59.035Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:58:00.047Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:01.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:02.022Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:58:03.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:04.107Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:05.030Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:06.002Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:07.044Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:08.015Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:09.077Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:10.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:11.015Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:12.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:13.004Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:58:14.063Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:15.043Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:16.004Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:17.038Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:18.073Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:58:19.033Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:20.016Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:21.009Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:22.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:23.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:24.028Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:25.008Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:26.015Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:27.019Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:28.026Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:29.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:30.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:31.072Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:32.249Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:33.062Z;
1;1482;1;0;0;1;1;1;2021-02-24T16:58:34.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:35.001Z;
1;1638;1;0;0;1;1;1;2021-02-24T16:58:36.023Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:37.002Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:38.008Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:58:40.926Z;
1;1636;1;0;0;1;1;0;2021-02-24T16:58:41.247Z;
1;1636;1;0;0;1;1;0;2021-02-24T16:58:42.015Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:58:43.016Z;
1;1636;1;0;0;1;1;0;2021-02-24T16:58:44.032Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:58:45.035Z;
1;1636;1;0;0;1;1;0;2021-02-24T16:58:46.015Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:58:47.004Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:58:48.005Z;
1;1636;1;0;0;1;1;0;2021-02-24T16:58:49.015Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:50.002Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:51.022Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:52.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:53.050Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:58:54.001Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:55.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:56.018Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:58:57.025Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:58.025Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:58:59.006Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:00.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:01.039Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:02.030Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:03.002Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:04.031Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:05.010Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:06.012Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:07.037Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:59:08.017Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:09.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:10.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:11.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:12.024Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:13.020Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:14.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:15.026Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:16.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:17.016Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:18.028Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:19.027Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:20.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:59:21.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:22.006Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:59:23.007Z;
