input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1631;1;0;0;1;1;1;2021-02-24T16:54:42.045Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:54:43.083Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:54:44.117Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:54:45.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:54:46.015Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:54:47.024Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:54:48.004Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:54:49.003Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:54:50.083Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:54:51.002Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:54:52.037Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:54:53.038Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:54:54.081Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:54:55.010Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:54:56.078Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:54:57.009Z;
1;1631;1;0;6;1;1;1;2021-02-24T16:54:58.052Z;
1;1703;1;0;0;1;1;1;2021-02-24T16:54:59.098Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:55:00.001Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:01.052Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:55:02.003Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:03.009Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:04.000Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:05.004Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:06.097Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:55:07.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:08.050Z;
0;1622;1;0;0;1;1;1;2021-02-24T16:55:09.057Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:10.018Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:11.010Z;
1;729;1;0;0;1;1;1;2021-02-24T16:55:12.006Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:13.036Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:55:14.002Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:55:15.000Z;
1;1633;1;0;0;0;1;1;2021-02-24T16:55:17.030Z;
1;1636;1;0;0;0;1;1;2021-02-24T16:55:18.018Z;
1;1633;1;0;0;0;1;1;2021-02-24T16:55:19.017Z;
1;1633;1;0;0;0;1;1;2021-02-24T16:55:20.006Z;
1;1633;1;0;0;0;1;1;2021-02-24T16:55:21.072Z;
1;1631;1;0;0;0;1;1;2021-02-24T16:55:22.003Z;
1;1633;1;0;0;0;1;1;2021-02-24T16:55:23.006Z;
1;1633;1;0;0;0;1;1;2021-02-24T16:55:24.067Z;
1;1636;1;0;0;0;1;1;2021-02-24T16:55:25.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:26.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:27.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:28.021Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:29.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:30.004Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:31.025Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:32.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:33.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:34.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:55:35.020Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:36.002Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:37.007Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:38.007Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:39.002Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:40.000Z;
1;1638;1;0;0;1;1;1;2021-02-24T16:55:41.000Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:42.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:43.046Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:44.018Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:45.025Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:46.008Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:47.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:48.010Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:49.024Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:50.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:51.053Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:52.044Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:53.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:54.009Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:55.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:56.089Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:57.054Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:55:58.004Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:55:59.007Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:56:00.152Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:56:01.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:56:02.006Z;
