input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:15.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:16.003Z;
1;1629;1;0;0;1;1;1;2021-02-24T17:01:17.013Z;
1;1636;1;0;0;1;1;1;2021-02-24T17:01:18.006Z;
1;1629;1;0;0;1;1;1;2021-02-24T17:01:19.088Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:20.012Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:21.036Z;
1;1629;1;0;0;1;1;1;2021-02-24T17:01:22.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:23.009Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:24.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:25.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:26.002Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:27.043Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:28.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:29.000Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:30.009Z;
1;1636;1;0;0;1;1;1;2021-02-24T17:01:31.022Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:32.013Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:33.018Z;
1;1636;1;0;0;1;1;1;2021-02-24T17:01:34.004Z;
1;1629;1;0;0;1;1;1;2021-02-24T17:01:35.013Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:36.013Z;
1;1629;1;0;0;1;1;1;2021-02-24T17:01:37.044Z;
1;1636;1;0;0;1;1;1;2021-02-24T17:01:38.009Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:39.000Z;
1;1629;1;0;0;1;1;1;2021-02-24T17:01:40.000Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:41.010Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:42.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:43.001Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:44.116Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:45.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:46.017Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:47.019Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:48.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:49.002Z;
1;1631;1;0;0;1;1;1;2021-02-24T17:01:50.004Z;
1;1629;1;0;0;1;1;1;2021-02-24T17:01:51.000Z;
1;1633;1;0;0;1;1;1;2021-02-24T17:01:52.003Z;
