input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:27.008Z;
1;1626;1;0;0;1;1;1;2021-02-24T16:39:28.028Z;
1;1617;1;0;0;1;1;1;2021-02-24T16:39:29.059Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:39:30.020Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:39:31.024Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:39:32.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:33.007Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:34.006Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:39:35.007Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:39:36.030Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:37.008Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:39:38.007Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:39:39.038Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:40.056Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:39:41.008Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:42.008Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:43.009Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:44.022Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:39:45.000Z;
0;1624;1;0;0;1;1;1;2021-02-24T16:39:46.471Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:47.022Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:39:48.032Z;
1;1552;1;0;0;1;1;1;2021-02-24T16:39:49.007Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:50.110Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:39:51.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:39:52.014Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:39:53.002Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:39:54.001Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:39:55.617Z;
1;1629;1;0;0;1;1;0;2021-02-24T16:39:56.829Z;
1;1631;1;0;0;1;1;0;2021-02-24T16:39:57.025Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:39:58.004Z;
1;1631;1;0;0;1;1;0;2021-02-24T16:39:59.016Z;
1;1631;1;0;0;1;1;0;2021-02-24T16:40:00.081Z;
1;1631;1;0;0;1;1;0;2021-02-24T16:40:01.038Z;
1;1631;1;0;0;1;1;0;2021-02-24T16:40:02.051Z;
1;1631;1;0;0;1;1;0;2021-02-24T16:40:03.001Z;
1;1633;1;0;0;1;1;0;2021-02-24T16:40:04.000Z;
1;1631;1;0;0;1;1;0;2021-02-24T16:40:05.032Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:06.002Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:07.038Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:40:08.011Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:40:09.001Z;
