input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:31.013Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:48:32.002Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:48:33.116Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:34.009Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:35.015Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:36.045Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:37.004Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:38.036Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:39.025Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:48:40.022Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:48:41.030Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:48:42.045Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:48:43.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:44.064Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:48:45.014Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:46.065Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:47.024Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:48.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:48:49.007Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:50.099Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:51.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:52.018Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:53.031Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:54.042Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:55.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:48:56.213Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:57.019Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:48:58.035Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:48:59.054Z;
1;1582;1;0;0;1;1;1;2021-02-24T16:49:00.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:01.045Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:02.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:03.001Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:49:04.023Z;
1;1633;1;0;0;1;0;1;2021-02-24T16:49:05.299Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:49:06.674Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:49:07.027Z;
1;1633;1;0;0;1;0;1;2021-02-24T16:49:08.000Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:49:09.015Z;
1;1633;1;0;0;1;0;1;2021-02-24T16:49:10.004Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:49:11.023Z;
1;1687;1;0;0;1;0;1;2021-02-24T16:49:12.003Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:49:13.025Z;
1;1636;1;0;0;1;0;1;2021-02-24T16:49:14.025Z;
1;1631;1;0;0;1;0;1;2021-02-24T16:49:15.021Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:16.028Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:17.040Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:18.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:19.004Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:20.022Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:49:21.004Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:22.029Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:23.001Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:24.010Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:49:25.004Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:49:26.015Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:27.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:28.002Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:29.002Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:30.012Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:49:31.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:32.076Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:33.008Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:34.034Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:35.025Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:49:36.014Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:37.005Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:49:38.013Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:39.003Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:49:40.031Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:41.005Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:42.007Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:43.007Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:49:44.010Z;
1;1689;1;0;0;1;1;1;2021-02-24T16:49:45.031Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:49:46.003Z;
1;1740;1;0;0;1;1;1;2021-02-24T16:49:47.005Z;
