input0;input1;input2;input3;input4;input5;input6;input7;ts;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:21.004Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:22.003Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:43:23.006Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:43:24.010Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:25.006Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:26.015Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:27.006Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:28.008Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:29.001Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:30.009Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:31.000Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:32.009Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:43:33.011Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:34.058Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:43:35.000Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:36.035Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:37.005Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:43:38.005Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:39.028Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:43:40.017Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:43:41.018Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:43:42.070Z;
1;1629;1;0;0;1;1;1;2021-02-24T16:43:43.021Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:44.024Z;
1;1633;1;0;0;1;1;1;2021-02-24T16:43:45.003Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:43:46.033Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:47.021Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:48.012Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:43:49.149Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:50.003Z;
1;1636;1;0;0;1;1;1;2021-02-24T16:43:51.200Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:52.070Z;
1;1631;1;0;0;1;1;1;2021-02-24T16:43:53.008Z;
